idHidreletrica;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
133;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
133;potencia_disponivel_maxima_media;41.189399465561;41.189399465602;41.189399465602;41.189399465561;41.189399465520;40.616099473000;40.968899468463;40.968899468381;40.968899468422;40.968899468422;40.968899468422;40.968899468422;40.968899468422;40.968899468422;40.968899468422;40.968899468422;40.968899468381;40.660199472427;40.660199472468;40.660199472427;40.660199472427;40.660199472427;40.660199472386;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;40.660199472427;
133;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
133;vazao_turbinada_disponivel_maxima_media;436.411083253493;439.810338336836;439.810338336836;439.810338336396;439.810338335956;433.688781164690;437.455893270792;437.455893269918;437.455893270355;437.455893270355;437.455893270355;437.455893270355;437.455893270355;437.455893270355;437.455893270355;437.455893270355;437.455893269918;434.159670177898;434.159670178332;434.159670177898;434.159670177898;434.159670177898;434.159670177464;434.159670177898;434.159670177898;422.811435477302;422.811435477302;422.811435477302;422.811435477302;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;422.811435477302;422.811435477302;422.811435477302;422.811435477302;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;422.811435477302;422.811435477302;422.811435477302;422.811435477302;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;434.159670177898;
133;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
133;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
134;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
134;potencia_maxima_media;1275;1275.000000001275;1275.000000001275;1275;1274.999999998725;1275;1275.000000001275;1274.999999998725;1275;1275;1275;1275;1275;1275;1275;1275;1274.999999998725;1275;1275.000000001275;1275;1275;1275;1274.999999998725;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275;
134;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
134;potencia_disponivel_maxima_media;1155.150000000000;1155.150000001155;1155.150000001155;1155.150000000000;1155.149999998845;1194.675000000000;1194.675000001195;1194.674999998805;1194.675000000000;1194.675000000000;1194.675000000000;1194.675000000000;1194.675000000000;1194.675000000000;1194.675000000000;1194.675000000000;1194.674999998805;1240.575000000000;1240.575000001241;1240.575000000000;1240.575000000000;1240.575000000000;1240.574999998759;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;1240.575000000000;
134;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
134;vazao_turbinada_disponivel_maxima_media;929.550192149771;931.018183864394;955.914164041438;978.507441282186;998.441836731570;1046.025585458558;1048.073109467475;1047.109895558595;1045.228835297570;1039.024648152757;1024.100301437090;1014.875797803226;1005.800930431908;1004.245404547905;1013.063218721308;1033.158283954468;1043.086390055757;1086.261517663660;1084.482649437640;1076.733350264522;1069.100826167812;1061.510120178330;1053.584106996160;1054.999578704008;1068.989466018046;1103.935653862602;1121.479184412105;1134.037384998364;1141.180525743916;1086.261517663660;1084.482649436556;1076.733350264522;1069.100826167812;1061.510120178330;1053.584106997213;1054.999578704008;1068.989466018046;1103.935653862602;1121.479184412105;1134.037384998364;1141.180525743916;1086.261517663660;1084.482649436556;1076.733350264522;1069.100826167812;1061.510120178330;1053.584106997213;1054.999578704008;1068.989466018046;1103.935653862602;1121.479184412105;1134.037384998364;1141.180525743916;1086.261517663660;1084.482649436556;1076.733350264522;1069.100826167812;1061.510120178330;1053.584106997213;1054.999578704008;
134;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
134;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
135;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
135;potencia_maxima_media;450;450.000000000450;450.000000000450;450;449.999999999550;450;450.000000000450;449.999999999550;450;450;450;450;450;450;450;450;449.999999999550;450;450.000000000450;450;450;450;449.999999999550;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;
135;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
135;potencia_disponivel_maxima_media;424.350000000000;424.350000000424;424.350000000424;424.350000000000;424.349999999576;430.650000000000;430.650000000431;430.649999999569;430.650000000000;430.650000000000;430.650000000000;430.650000000000;430.650000000000;430.650000000000;430.650000000000;430.650000000000;430.649999999569;436.500000000000;436.500000000436;436.500000000000;436.500000000000;436.500000000000;436.499999999564;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;436.500000000000;
135;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
135;vazao_turbinada_disponivel_maxima_media;1063.435370181964;1073.025691105293;1073.025691105293;1073.025691104220;1073.025691103147;1088.956083124855;1088.956083125944;1088.956083123766;1088.956083124855;1088.956083124855;1088.956083124855;1088.956083124855;1088.956083124855;1088.956083124855;1088.956083124855;1088.956083124855;1088.956083123766;1103.748590001160;1103.748590002264;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590000056;1103.748590001160;1103.748590001160;1111.193068774734;1111.193068774734;1111.193068774734;1111.193068774734;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1111.193068774734;1111.193068774734;1111.193068774734;1111.193068774734;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1111.193068774734;1111.193068774734;1111.193068774734;1111.193068774734;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;1103.748590001160;
135;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
135;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
136;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
136;potencia_maxima_media;243.199996948242;243.199996948485;243.199996948485;243.199996948242;243.199996947999;243.199996948242;243.199996948485;243.199996947999;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996947999;243.199996948242;243.199996948485;243.199996948242;243.199996948242;243.199996948242;243.199996947999;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;243.199996948242;
136;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
136;potencia_disponivel_maxima_media;206.719997406006;206.719997406213;206.719997406213;206.719997406006;206.719997405799;208.908797378540;208.908797378749;208.908797378331;208.908797378540;208.908797378540;208.908797378540;208.908797378540;208.908797378540;208.908797378540;208.908797378540;208.908797378540;208.908797378331;212.070397338867;212.070397339079;212.070397338867;212.070397338867;212.070397338867;212.070397338655;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;212.070397338867;
136;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
136;vazao_turbinada_disponivel_maxima_media;976.453956647470;963.787553387349;963.787553387349;963.787553386385;963.787553385421;973.992362775182;973.992362776156;973.992362774208;973.992362775182;973.992362775182;973.992362775182;973.992362775182;973.992362775182;973.992362775182;973.992362775182;973.992362775182;973.992362774208;988.732643003445;988.732643004434;988.732643003445;988.732643003444;988.732643003445;988.732643002456;988.732643003445;988.732643003445;980.606420167574;980.606420167574;980.606420167574;980.606420167574;988.732643003445;988.732643003445;988.732643003445;988.732643003444;988.732643003445;988.732643003445;988.732643003445;988.732643003445;980.606420167574;980.606420167574;980.606420167574;980.606420167574;988.732643003445;988.732643003445;988.732643003445;988.732643003444;988.732643003445;988.732643003445;988.732643003445;988.732643003445;980.606420167574;980.606420167574;980.606420167574;980.606420167574;988.732643003445;988.732643003445;988.732643003445;988.732643003444;988.732643003445;988.732643003445;988.732643003445;
136;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
136;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
137;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
137;potencia_maxima_media;498.750000000000;498.750000000499;498.750000000499;498.750000000000;498.749999999501;498.750000000000;498.750000000499;498.749999999501;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.749999999501;498.750000000000;498.750000000499;498.750000000000;498.750000000000;498.750000000000;498.749999999501;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;498.750000000000;
137;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
137;potencia_disponivel_maxima_media;474.810000000000;474.810000000475;474.810000000475;474.810000000000;474.809999999525;479.797500000000;477.802500000478;477.802499999522;477.802500000000;477.802500000000;477.802500000000;477.802500000000;477.802500000000;477.802500000000;477.802500000000;477.802500000000;477.802499999522;486.780000000000;486.780000000487;486.780000000000;486.780000000000;486.780000000000;486.779999999513;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;486.780000000000;
137;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
137;vazao_turbinada_disponivel_maxima_media;1955.852852328193;1945.909772482023;1957.139769875931;1964.537306073717;1964.481436526431;1984.093167644374;1971.042859383899;1966.470371366955;1963.789540763491;1968.927428817335;1966.377499533668;1954.604092205782;1966.686877515342;1961.360607410222;1958.525972764905;1971.730025966779;1967.580839497806;2007.740784606529;2006.138974052187;2006.788197943304;1999.918863869808;2010.051009803606;2017.125199796584;2019.218177795235;2023.757578575035;2029.901366042063;2036.394907660860;2036.050008498084;2033.769916395819;2007.740784606529;2006.138974050181;2006.788197943304;1999.918863869808;2010.051009803606;2017.125199798601;2019.218177795235;2023.757578575035;2029.901366042063;2036.394907660860;2036.050008498084;2033.769916395819;2007.740784606529;2006.138974050181;2006.788197943304;1999.918863869808;2010.051009803606;2017.125199798601;2019.218177795235;2023.757578575035;2029.901366042063;2036.394907660860;2036.050008498084;2033.769916395819;2007.740784606529;2006.138974050181;2006.788197943304;1999.918863869808;2010.051009803606;2017.125199798601;2019.218177795235;
137;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
137;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
138;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
138;potencia_maxima_media;902.500000000000;902.500000000903;902.500000000902;902.500000000000;902.499999999098;902.500000000000;902.500000000902;902.499999999098;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.499999999098;902.500000000000;902.500000000902;902.500000000000;902.500000000000;902.500000000000;902.499999999098;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;902.500000000000;
138;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
138;potencia_disponivel_maxima_media;872.717500000000;872.717500000873;872.717500000873;872.717500000000;872.717499999127;880.840000000000;873.620000000874;873.619999999126;873.620000000000;873.620000000000;873.620000000000;873.620000000000;873.620000000000;873.620000000000;873.620000000000;873.620000000000;873.619999999126;887.157500000000;887.157500000887;887.157500000000;887.157500000000;887.157500000000;887.157499999113;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;887.157500000000;
138;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
138;vazao_turbinada_disponivel_maxima_media;2687.318995388940;2834.366169396339;2834.366169396339;2834.366169393504;2834.366169390671;2860.745999305129;2837.297261608745;2837.297261603069;2837.297261605906;2837.297261605906;2837.297261605906;2837.297261605906;2837.297261605906;2837.297261605906;2837.297261605906;2837.297261605907;2837.297261603069;2881.263644791949;2881.263644794830;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644789068;2881.263644791949;2881.263644791949;2676.254227899155;2676.254227899156;2676.254227899155;2676.254227899155;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2676.254227899155;2676.254227899156;2676.254227899155;2676.254227899155;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2676.254227899155;2676.254227899156;2676.254227899155;2676.254227899155;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;2881.263644791949;
138;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
138;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
139;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
139;potencia_maxima_media;116;116.000000000116;116.000000000116;116;115.999999999884;116;116.000000000116;115.999999999884;116;116;116;116;116;116;116;116;115.999999999884;116;116.000000000116;116;116;116;115.999999999884;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116.000000000000;116;116;116.000000000000;116;116;116;116;116;116;116;116;116;
139;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
139;potencia_disponivel_maxima_media;112.172000000000;112.172000000112;112.172000000112;112.172000000000;112.171999999888;111.824000000000;111.940000000112;111.939999999888;111.940000000000;111.940000000000;111.940000000000;111.940000000000;111.940000000000;111.940000000000;111.940000000000;111.940000000000;111.939999999888;112.056000000000;112.056000000112;112.056000000000;112.056000000000;112.056000000000;112.055999999888;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;112.056000000000;
139;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
139;vazao_turbinada_disponivel_maxima_media;249.721138113924;250.958209933108;250.958209933108;250.958209932857;250.958209932606;250.179642580428;250.439165031488;250.439165030988;250.439165031238;250.439165031238;250.439165031238;250.439165031238;250.439165031238;250.439165031238;250.439165031238;250.439165031238;250.439165030988;250.698687482047;250.698687482298;250.698687482047;250.698687482047;250.698687482047;250.698687481796;250.698687482047;250.698687482047;248.915471991439;248.915471991439;248.915471991439;248.915471991439;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;248.915471991439;248.915471991439;248.915471991439;248.915471991439;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;248.915471991439;248.915471991439;248.915471991439;248.915471991439;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;250.698687482047;
139;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
139;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
140;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
