idRestricaoEletrica;AttMatriz;Iteradores;1;2;3
60;potencia_maxima;04/2022;inf;inf;inf
60;potencia_maxima;05/2022;inf;inf;inf
60;potencia_maxima;06/2022;inf;inf;inf
60;potencia_maxima;07/2022;inf;inf;inf
60;potencia_maxima;08/2022;inf;inf;inf
60;potencia_maxima;09/2022;inf;inf;inf
60;potencia_maxima;10/2022;inf;inf;inf
60;potencia_maxima;11/2022;inf;inf;inf
60;potencia_maxima;12/2022;inf;inf;inf
60;potencia_maxima;01/2023;inf;inf;inf
60;potencia_maxima;02/2023;inf;inf;inf
60;potencia_maxima;03/2023;inf;inf;inf
60;potencia_maxima;04/2023;inf;inf;inf
60;potencia_maxima;05/2023;inf;inf;inf
60;potencia_maxima;06/2023;inf;inf;inf
60;potencia_maxima;07/2023;inf;inf;inf
60;potencia_maxima;08/2023;inf;inf;inf
60;potencia_maxima;09/2023;inf;inf;inf
60;potencia_maxima;10/2023;inf;inf;inf
60;potencia_maxima;11/2023;inf;inf;inf
60;potencia_maxima;12/2023;inf;inf;inf
60;potencia_maxima;01/2024;inf;inf;inf
60;potencia_maxima;02/2024;inf;inf;inf
60;potencia_maxima;03/2024;inf;inf;inf
60;potencia_maxima;04/2024;inf;inf;inf
60;potencia_maxima;05/2024;inf;inf;inf
60;potencia_maxima;06/2024;inf;inf;inf
60;potencia_maxima;07/2024;inf;inf;inf
60;potencia_maxima;08/2024;inf;inf;inf
60;potencia_maxima;09/2024;inf;inf;inf
60;potencia_maxima;10/2024;inf;inf;inf
60;potencia_maxima;11/2024;inf;inf;inf
60;potencia_maxima;12/2024;inf;inf;inf
60;potencia_minima;01/2020;0;0;0
60;potencia_minima;02/2020;0;0;0
60;potencia_minima;03/2020;0;0;0
60;potencia_minima;04/2020;0;0;0
60;potencia_minima;05/2020;0;0;0
60;potencia_minima;06/2020;0;0;0
60;potencia_minima;07/2020;0;0;0
60;potencia_minima;08/2020;0;0;0
60;potencia_minima;09/2020;0;0;0
60;potencia_minima;10/2020;0;0;0
60;potencia_minima;11/2020;0;0;0
60;potencia_minima;12/2020;0;0;0
60;potencia_minima;01/2021;0;0;0
60;potencia_minima;02/2021;0;0;0
60;potencia_minima;03/2021;0;0;0
60;potencia_minima;04/2021;0;0;0
60;potencia_minima;05/2021;0;0;0
60;potencia_minima;06/2021;0;0;0
60;potencia_minima;07/2021;0;0;0
60;potencia_minima;08/2021;0;0;0
60;potencia_minima;09/2021;0;0;0
60;potencia_minima;10/2021;0;0;0
60;potencia_minima;11/2021;0;0;0
60;potencia_minima;12/2021;0;0;0
60;potencia_minima;01/2022;0;0;0
60;potencia_minima;02/2022;0;0;0
60;potencia_minima;03/2022;0;0;0
60;potencia_minima;04/2022;0;0;0
60;potencia_minima;05/2022;0;0;0
60;potencia_minima;06/2022;0;0;0
60;potencia_minima;07/2022;0;0;0
60;potencia_minima;08/2022;0;0;0
60;potencia_minima;09/2022;0;0;0
60;potencia_minima;10/2022;0;0;0
60;potencia_minima;11/2022;0;0;0
60;potencia_minima;12/2022;0;0;0
60;potencia_minima;01/2023;0;0;0
60;potencia_minima;02/2023;0;0;0
60;potencia_minima;03/2023;0;0;0
60;potencia_minima;04/2023;0;0;0
60;potencia_minima;05/2023;0;0;0
60;potencia_minima;06/2023;0;0;0
60;potencia_minima;07/2023;0;0;0
60;potencia_minima;08/2023;0;0;0
60;potencia_minima;09/2023;0;0;0
60;potencia_minima;10/2023;0;0;0
60;potencia_minima;11/2023;0;0;0
60;potencia_minima;12/2023;0;0;0
60;potencia_minima;01/2024;0;0;0
60;potencia_minima;02/2024;0;0;0
60;potencia_minima;03/2024;0;0;0
60;potencia_minima;04/2024;0;0;0
60;potencia_minima;05/2024;0;0;0
60;potencia_minima;06/2024;0;0;0
60;potencia_minima;07/2024;0;0;0
60;potencia_minima;08/2024;0;0;0
60;potencia_minima;09/2024;0;0;0
60;potencia_minima;10/2024;0;0;0
60;potencia_minima;11/2024;0;0;0
60;potencia_minima;12/2024;0;0;0
61;potencia_maxima;01/2020;inf;inf;inf
61;potencia_maxima;02/2020;inf;inf;inf
61;potencia_maxima;03/2020;inf;inf;inf
61;potencia_maxima;04/2020;inf;inf;inf
61;potencia_maxima;05/2020;inf;inf;inf
61;potencia_maxima;06/2020;5273;5222;5160
61;potencia_maxima;07/2020;5317;5277;5225
61;potencia_maxima;08/2020;5512;5441;5359
61;potencia_maxima;09/2020;5513;5494;5357
61;potencia_maxima;10/2020;5531;5504;5394
61;potencia_maxima;11/2020;5476;5443;5350
61;potencia_maxima;12/2020;5528;5504;5423
61;potencia_maxima;01/2021;5386;5356;5272
61;potencia_maxima;02/2021;5389;5367;5275
61;potencia_maxima;03/2021;5381;5370;5255
61;potencia_maxima;04/2021;5374;5358;5231
61;potencia_maxima;05/2021;5431;5363;5272
61;potencia_maxima;06/2021;5440;5372;5291
61;potencia_maxima;07/2021;5464;5414;5346
61;potencia_maxima;08/2021;5580;5508;5430
61;potencia_maxima;09/2021;5505;5489;5358
61;potencia_maxima;10/2021;5482;5462;5352
61;potencia_maxima;11/2021;5625;5521;5244
61;potencia_maxima;12/2021;5371;5355;5288
61;potencia_maxima;01/2022;5302;5273;5196
61;potencia_maxima;02/2022;5283;5282;5181
61;potencia_maxima;03/2022;5417;5404;5277
61;potencia_maxima;04/2022;5415;5398;5264
61;potencia_maxima;05/2022;5403;5336;5250
61;potencia_maxima;06/2022;5440;5372;5291
61;potencia_maxima;07/2022;5464;5414;5346
61;potencia_maxima;08/2022;5580;5508;5430
61;potencia_maxima;09/2022;5505;5489;5358
61;potencia_maxima;10/2022;5482;5462;5352
61;potencia_maxima;11/2022;5625;5521;5244
61;potencia_maxima;12/2022;5371;5355;5288
61;potencia_maxima;01/2023;5302;5273;5196
61;potencia_maxima;02/2023;5283;5282;5181
61;potencia_maxima;03/2023;5417;5404;5277
61;potencia_maxima;04/2023;5415;5398;5264
61;potencia_maxima;05/2023;5403;5336;5250
61;potencia_maxima;06/2023;5440;5372;5291
61;potencia_maxima;07/2023;5464;5414;5346
61;potencia_maxima;08/2023;5580;5508;5430
61;potencia_maxima;09/2023;5505;5489;5358
61;potencia_maxima;10/2023;5482;5462;5352
61;potencia_maxima;11/2023;5625;5521;5244
61;potencia_maxima;12/2023;5371;5355;5288
61;potencia_maxima;01/2024;5302;5273;5196
61;potencia_maxima;02/2024;5283;5282;5181
61;potencia_maxima;03/2024;5417;5404;5277
61;potencia_maxima;04/2024;5415;5398;5264
61;potencia_maxima;05/2024;5403;5336;5250
61;potencia_maxima;06/2024;5440;5372;5291
61;potencia_maxima;07/2024;5464;5414;5346
61;potencia_maxima;08/2024;5580;5508;5430
61;potencia_maxima;09/2024;5505;5489;5358
61;potencia_maxima;10/2024;5482;5462;5352
61;potencia_maxima;11/2024;5625;5521;5244
61;potencia_maxima;12/2024;5371;5355;5288
61;potencia_minima;01/2020;0;0;0
61;potencia_minima;02/2020;0;0;0
61;potencia_minima;03/2020;0;0;0
61;potencia_minima;04/2020;0;0;0
61;potencia_minima;05/2020;0;0;0
61;potencia_minima;06/2020;0;0;0
61;potencia_minima;07/2020;0;0;0
61;potencia_minima;08/2020;0;0;0
61;potencia_minima;09/2020;0;0;0
61;potencia_minima;10/2020;0;0;0
61;potencia_minima;11/2020;0;0;0
61;potencia_minima;12/2020;0;0;0
61;potencia_minima;01/2021;0;0;0
61;potencia_minima;02/2021;0;0;0
61;potencia_minima;03/2021;0;0;0
61;potencia_minima;04/2021;0;0;0
61;potencia_minima;05/2021;0;0;0
61;potencia_minima;06/2021;0;0;0
61;potencia_minima;07/2021;0;0;0
61;potencia_minima;08/2021;0;0;0
61;potencia_minima;09/2021;0;0;0
61;potencia_minima;10/2021;0;0;0
61;potencia_minima;11/2021;0;0;0
61;potencia_minima;12/2021;0;0;0
61;potencia_minima;01/2022;0;0;0
61;potencia_minima;02/2022;0;0;0
61;potencia_minima;03/2022;0;0;0
61;potencia_minima;04/2022;0;0;0
61;potencia_minima;05/2022;0;0;0
61;potencia_minima;06/2022;0;0;0
61;potencia_minima;07/2022;0;0;0
61;potencia_minima;08/2022;0;0;0
61;potencia_minima;09/2022;0;0;0
61;potencia_minima;10/2022;0;0;0
61;potencia_minima;11/2022;0;0;0
61;potencia_minima;12/2022;0;0;0
61;potencia_minima;01/2023;0;0;0
61;potencia_minima;02/2023;0;0;0
61;potencia_minima;03/2023;0;0;0
61;potencia_minima;04/2023;0;0;0
61;potencia_minima;05/2023;0;0;0
61;potencia_minima;06/2023;0;0;0
61;potencia_minima;07/2023;0;0;0
61;potencia_minima;08/2023;0;0;0
61;potencia_minima;09/2023;0;0;0
61;potencia_minima;10/2023;0;0;0
61;potencia_minima;11/2023;0;0;0
61;potencia_minima;12/2023;0;0;0
61;potencia_minima;01/2024;0;0;0
61;potencia_minima;02/2024;0;0;0
61;potencia_minima;03/2024;0;0;0
61;potencia_minima;04/2024;0;0;0
61;potencia_minima;05/2024;0;0;0
61;potencia_minima;06/2024;0;0;0
61;potencia_minima;07/2024;0;0;0
61;potencia_minima;08/2024;0;0;0
61;potencia_minima;09/2024;0;0;0
61;potencia_minima;10/2024;0;0;0
61;potencia_minima;11/2024;0;0;0
61;potencia_minima;12/2024;0;0;0
62;potencia_maxima;01/2020;inf;inf;inf
62;potencia_maxima;02/2020;inf;inf;inf
62;potencia_maxima;03/2020;inf;inf;inf
62;potencia_maxima;04/2020;inf;inf;inf
62;potencia_maxima;05/2020;inf;inf;inf
62;potencia_maxima;06/2020;inf;inf;inf
62;potencia_maxima;07/2020;inf;inf;inf
62;potencia_maxima;08/2020;inf;inf;inf
62;potencia_maxima;09/2020;6000;6000;5600
62;potencia_maxima;10/2020;5700;5700;5300
62;potencia_maxima;11/2020;5906;5903;5496
62;potencia_maxima;12/2020;6178;6171;6153
62;potencia_maxima;01/2021;6800;6400;6400
62;potencia_maxima;02/2021;5000;5000;4750
62;potencia_maxima;03/2021;5000;5000;4750
62;potencia_maxima;04/2021;5000;5000;4600
62;potencia_maxima;05/2021;5000;4750;4600
62;potencia_maxima;06/2021;7000;6800;6800
62;potencia_maxima;07/2021;7250;7250;7600
62;potencia_maxima;08/2021;7500;7500;7150
62;potencia_maxima;09/2021;7200;7200;7200
62;potencia_maxima;10/2021;7350;7600;7300
62;potencia_maxima;11/2021;8000;8000;8000
62;potencia_maxima;12/2021;7250;7250;7250
62;potencia_maxima;01/2022;6500;6500;6000
62;potencia_maxima;02/2022;6500;6500;6000
62;potencia_maxima;03/2022;6300;6300;5800
62;potencia_maxima;04/2022;6300;6300;5800
62;potencia_maxima;05/2022;7672;7672;6672
62;potencia_maxima;06/2022;7000;6800;6800
62;potencia_maxima;07/2022;7250;7250;7600
62;potencia_maxima;08/2022;7500;7500;7150
62;potencia_maxima;09/2022;7200;7200;7200
62;potencia_maxima;10/2022;7350;7600;7300
62;potencia_maxima;11/2022;8000;8000;8000
62;potencia_maxima;12/2022;7250;7250;7250
62;potencia_maxima;01/2023;6500;6500;6000
62;potencia_maxima;02/2023;6500;6500;6000
62;potencia_maxima;03/2023;6300;6300;5800
62;potencia_maxima;04/2023;6300;6300;5800
62;potencia_maxima;05/2023;7672;7672;6672
62;potencia_maxima;06/2023;7000;6800;6800
62;potencia_maxima;07/2023;7250;7250;7600
62;potencia_maxima;08/2023;7500;7500;7150
62;potencia_maxima;09/2023;7200;7200;7200
62;potencia_maxima;10/2023;7350;7600;7300
62;potencia_maxima;11/2023;8000;8000;8000
62;potencia_maxima;12/2023;7250;7250;7250
62;potencia_maxima;01/2024;6500;6500;6000
62;potencia_maxima;02/2024;6500;6500;6000
62;potencia_maxima;03/2024;6300;6300;5800
62;potencia_maxima;04/2024;6300;6300;5800
62;potencia_maxima;05/2024;7672;7672;6672
62;potencia_maxima;06/2024;7000;6800;6800
62;potencia_maxima;07/2024;7250;7250;7600
62;potencia_maxima;08/2024;7500;7500;7150
62;potencia_maxima;09/2024;7200;7200;7200
62;potencia_maxima;10/2024;7350;7600;7300
62;potencia_maxima;11/2024;8000;8000;8000
62;potencia_maxima;12/2024;7250;7250;7250
62;potencia_minima;01/2020;0;0;0
62;potencia_minima;02/2020;0;0;0
62;potencia_minima;03/2020;0;0;0
62;potencia_minima;04/2020;0;0;0
62;potencia_minima;05/2020;0;0;0
62;potencia_minima;06/2020;0;0;0
62;potencia_minima;07/2020;0;0;0
62;potencia_minima;08/2020;0;0;0
62;potencia_minima;09/2020;0;0;0
62;potencia_minima;10/2020;0;0;0
62;potencia_minima;11/2020;0;0;0
62;potencia_minima;12/2020;0;0;0
62;potencia_minima;01/2021;0;0;0
62;potencia_minima;02/2021;0;0;0
62;potencia_minima;03/2021;0;0;0
62;potencia_minima;04/2021;0;0;0
62;potencia_minima;05/2021;0;0;0
62;potencia_minima;06/2021;0;0;0
62;potencia_minima;07/2021;0;0;0
62;potencia_minima;08/2021;0;0;0
62;potencia_minima;09/2021;0;0;0
62;potencia_minima;10/2021;0;0;0
62;potencia_minima;11/2021;0;0;0
62;potencia_minima;12/2021;0;0;0
62;potencia_minima;01/2022;0;0;0
62;potencia_minima;02/2022;0;0;0
62;potencia_minima;03/2022;0;0;0
62;potencia_minima;04/2022;0;0;0
62;potencia_minima;05/2022;0;0;0
62;potencia_minima;06/2022;0;0;0
62;potencia_minima;07/2022;0;0;0
62;potencia_minima;08/2022;0;0;0
62;potencia_minima;09/2022;0;0;0
62;potencia_minima;10/2022;0;0;0
62;potencia_minima;11/2022;0;0;0
62;potencia_minima;12/2022;0;0;0
62;potencia_minima;01/2023;0;0;0
62;potencia_minima;02/2023;0;0;0
62;potencia_minima;03/2023;0;0;0
62;potencia_minima;04/2023;0;0;0
62;potencia_minima;05/2023;0;0;0
62;potencia_minima;06/2023;0;0;0
62;potencia_minima;07/2023;0;0;0
62;potencia_minima;08/2023;0;0;0
62;potencia_minima;09/2023;0;0;0
62;potencia_minima;10/2023;0;0;0
62;potencia_minima;11/2023;0;0;0
62;potencia_minima;12/2023;0;0;0
62;potencia_minima;01/2024;0;0;0
62;potencia_minima;02/2024;0;0;0
62;potencia_minima;03/2024;0;0;0
62;potencia_minima;04/2024;0;0;0
62;potencia_minima;05/2024;0;0;0
62;potencia_minima;06/2024;0;0;0
62;potencia_minima;07/2024;0;0;0
62;potencia_minima;08/2024;0;0;0
62;potencia_minima;09/2024;0;0;0
62;potencia_minima;10/2024;0;0;0
62;potencia_minima;11/2024;0;0;0
62;potencia_minima;12/2024;0;0;0
63;potencia_maxima;01/2020;inf;inf;inf
63;potencia_maxima;02/2020;inf;inf;inf
63;potencia_maxima;03/2020;inf;inf;inf
63;potencia_maxima;04/2020;inf;inf;inf
63;potencia_maxima;05/2020;inf;inf;inf
63;potencia_maxima;06/2020;inf;inf;inf
63;potencia_maxima;07/2020;inf;inf;inf
63;potencia_maxima;08/2020;inf;inf;inf
63;potencia_maxima;09/2020;inf;inf;inf
63;potencia_maxima;10/2020;inf;inf;inf
63;potencia_maxima;11/2020;inf;inf;inf
63;potencia_maxima;12/2020;inf;inf;inf
63;potencia_maxima;01/2021;inf;inf;inf
63;potencia_maxima;02/2021;inf;inf;inf
63;potencia_maxima;03/2021;inf;inf;inf
63;potencia_maxima;04/2021;inf;inf;inf
63;potencia_maxima;05/2021;inf;inf;inf
63;potencia_maxima;06/2021;inf;inf;inf
63;potencia_maxima;07/2021;inf;inf;inf
63;potencia_maxima;08/2021;inf;inf;inf
63;potencia_maxima;09/2021;inf;inf;inf
63;potencia_maxima;10/2021;inf;inf;inf
63;potencia_maxima;11/2021;inf;inf;inf
63;potencia_maxima;12/2021;inf;inf;inf
63;potencia_maxima;01/2022;inf;inf;inf
63;potencia_maxima;02/2022;inf;inf;inf
63;potencia_maxima;03/2022;inf;inf;inf
63;potencia_maxima;04/2022;inf;inf;inf
63;potencia_maxima;05/2022;inf;inf;inf
63;potencia_maxima;06/2022;inf;inf;inf
63;potencia_maxima;07/2022;inf;inf;inf
63;potencia_maxima;08/2022;inf;inf;inf
63;potencia_maxima;09/2022;inf;inf;inf
63;potencia_maxima;10/2022;inf;inf;inf
63;potencia_maxima;11/2022;inf;inf;inf
63;potencia_maxima;12/2022;inf;inf;inf
63;potencia_maxima;01/2023;inf;inf;inf
63;potencia_maxima;02/2023;inf;inf;inf
63;potencia_maxima;03/2023;inf;inf;inf
63;potencia_maxima;04/2023;inf;inf;inf
63;potencia_maxima;05/2023;inf;inf;inf
63;potencia_maxima;06/2023;inf;inf;inf
63;potencia_maxima;07/2023;inf;inf;inf
63;potencia_maxima;08/2023;inf;inf;inf
63;potencia_maxima;09/2023;inf;inf;inf
63;potencia_maxima;10/2023;inf;inf;inf
63;potencia_maxima;11/2023;inf;inf;inf
63;potencia_maxima;12/2023;inf;inf;inf
63;potencia_maxima;01/2024;inf;inf;inf
63;potencia_maxima;02/2024;inf;inf;inf
63;potencia_maxima;03/2024;inf;inf;inf
63;potencia_maxima;04/2024;inf;inf;inf
63;potencia_maxima;05/2024;inf;inf;inf
63;potencia_maxima;06/2024;inf;inf;inf
63;potencia_maxima;07/2024;inf;inf;inf
63;potencia_maxima;08/2024;inf;inf;inf
63;potencia_maxima;09/2024;inf;inf;inf
63;potencia_maxima;10/2024;inf;inf;inf
63;potencia_maxima;11/2024;inf;inf;inf
63;potencia_maxima;12/2024;inf;inf;inf
63;potencia_minima;01/2020;0;0;0
63;potencia_minima;02/2020;0;0;0
63;potencia_minima;03/2020;0;0;0
63;potencia_minima;04/2020;0;0;0
63;potencia_minima;05/2020;0;0;0
63;potencia_minima;06/2020;0;0;0
63;potencia_minima;07/2020;0;0;0
63;potencia_minima;08/2020;0;0;0
63;potencia_minima;09/2020;0;0;0
63;potencia_minima;10/2020;32;32;32
63;potencia_minima;11/2020;32;32;32
63;potencia_minima;12/2020;32;32;32
63;potencia_minima;01/2021;32;32;32
63;potencia_minima;02/2021;32;32;32
63;potencia_minima;03/2021;32;32;32
63;potencia_minima;04/2021;32;32;32
63;potencia_minima;05/2021;32;32;32
63;potencia_minima;06/2021;30;30;30
63;potencia_minima;07/2021;32;32;32
63;potencia_minima;08/2021;30;30;30
63;potencia_minima;09/2021;25;25;25
63;potencia_minima;10/2021;0;0;0
63;potencia_minima;11/2021;32;32;32
63;potencia_minima;12/2021;32;32;32
63;potencia_minima;01/2022;32;32;32
63;potencia_minima;02/2022;32;32;32
63;potencia_minima;03/2022;32;32;32
63;potencia_minima;04/2022;32;32;32
63;potencia_minima;05/2022;32;32;32
63;potencia_minima;06/2022;30;30;30
63;potencia_minima;07/2022;32;32;32
63;potencia_minima;08/2022;30;30;30
63;potencia_minima;09/2022;25;25;25
63;potencia_minima;10/2022;0;0;0
63;potencia_minima;11/2022;32;32;32
63;potencia_minima;12/2022;32;32;32
63;potencia_minima;01/2023;32;32;32
63;potencia_minima;02/2023;32;32;32
63;potencia_minima;03/2023;32;32;32
63;potencia_minima;04/2023;32;32;32
63;potencia_minima;05/2023;32;32;32
63;potencia_minima;06/2023;30;30;30
63;potencia_minima;07/2023;32;32;32
63;potencia_minima;08/2023;30;30;30
63;potencia_minima;09/2023;25;25;25
63;potencia_minima;10/2023;0;0;0
63;potencia_minima;11/2023;32;32;32
63;potencia_minima;12/2023;32;32;32
63;potencia_minima;01/2024;32;32;32
63;potencia_minima;02/2024;32;32;32
63;potencia_minima;03/2024;32;32;32
63;potencia_minima;04/2024;32;32;32
63;potencia_minima;05/2024;32;32;32
63;potencia_minima;06/2024;30;30;30
63;potencia_minima;07/2024;32;32;32
63;potencia_minima;08/2024;30;30;30
63;potencia_minima;09/2024;25;25;25
63;potencia_minima;10/2024;0;0;0
63;potencia_minima;11/2024;32;32;32
63;potencia_minima;12/2024;32;32;32
64;potencia_maxima;01/2020;inf;inf;inf
64;potencia_maxima;02/2020;inf;inf;inf
64;potencia_maxima;03/2020;inf;inf;inf
64;potencia_maxima;04/2020;inf;inf;inf
64;potencia_maxima;05/2020;inf;inf;inf
64;potencia_maxima;06/2020;inf;inf;inf
64;potencia_maxima;07/2020;inf;inf;inf
64;potencia_maxima;08/2020;inf;inf;inf
64;potencia_maxima;09/2020;inf;inf;inf
64;potencia_maxima;10/2020;inf;inf;inf
64;potencia_maxima;11/2020;inf;inf;inf
64;potencia_maxima;12/2020;inf;inf;inf
64;potencia_maxima;01/2021;5686;5591;5338
64;potencia_maxima;02/2021;inf;inf;inf
64;potencia_maxima;03/2021;inf;inf;inf
64;potencia_maxima;04/2021;inf;inf;inf
64;potencia_maxima;05/2021;inf;inf;inf
64;potencia_maxima;06/2021;inf;inf;inf
64;potencia_maxima;07/2021;inf;inf;inf
64;potencia_maxima;08/2021;inf;inf;inf
64;potencia_maxima;09/2021;inf;inf;inf
64;potencia_maxima;10/2021;inf;inf;inf
64;potencia_maxima;11/2021;inf;inf;inf
64;potencia_maxima;12/2021;inf;inf;inf
64;potencia_maxima;01/2022;inf;inf;inf
64;potencia_maxima;02/2022;inf;inf;inf
64;potencia_maxima;03/2022;inf;inf;inf
64;potencia_maxima;04/2022;inf;inf;inf
64;potencia_maxima;05/2022;inf;inf;inf
64;potencia_maxima;06/2022;inf;inf;inf
64;potencia_maxima;07/2022;inf;inf;inf
64;potencia_maxima;08/2022;inf;inf;inf
64;potencia_maxima;09/2022;inf;inf;inf
64;potencia_maxima;10/2022;inf;inf;inf
64;potencia_maxima;11/2022;inf;inf;inf
64;potencia_maxima;12/2022;inf;inf;inf
64;potencia_maxima;01/2023;inf;inf;inf
64;potencia_maxima;02/2023;inf;inf;inf
64;potencia_maxima;03/2023;inf;inf;inf
64;potencia_maxima;04/2023;inf;inf;inf
64;potencia_maxima;05/2023;inf;inf;inf
64;potencia_maxima;06/2023;inf;inf;inf
64;potencia_maxima;07/2023;inf;inf;inf
64;potencia_maxima;08/2023;inf;inf;inf
64;potencia_maxima;09/2023;inf;inf;inf
64;potencia_maxima;10/2023;inf;inf;inf
64;potencia_maxima;11/2023;inf;inf;inf
64;potencia_maxima;12/2023;inf;inf;inf
64;potencia_maxima;01/2024;inf;inf;inf
64;potencia_maxima;02/2024;inf;inf;inf
64;potencia_maxima;03/2024;inf;inf;inf
64;potencia_maxima;04/2024;inf;inf;inf
64;potencia_maxima;05/2024;inf;inf;inf
64;potencia_maxima;06/2024;inf;inf;inf
64;potencia_maxima;07/2024;inf;inf;inf
64;potencia_maxima;08/2024;inf;inf;inf
64;potencia_maxima;09/2024;inf;inf;inf
64;potencia_maxima;10/2024;inf;inf;inf
64;potencia_maxima;11/2024;inf;inf;inf
64;potencia_maxima;12/2024;inf;inf;inf
64;potencia_minima;01/2020;0;0;0
64;potencia_minima;02/2020;0;0;0
64;potencia_minima;03/2020;0;0;0
64;potencia_minima;04/2020;0;0;0
64;potencia_minima;05/2020;0;0;0
64;potencia_minima;06/2020;0;0;0
64;potencia_minima;07/2020;0;0;0
64;potencia_minima;08/2020;0;0;0
64;potencia_minima;09/2020;0;0;0
64;potencia_minima;10/2020;0;0;0
64;potencia_minima;11/2020;0;0;0
64;potencia_minima;12/2020;0;0;0
64;potencia_minima;01/2021;0;0;0
64;potencia_minima;02/2021;0;0;0
64;potencia_minima;03/2021;0;0;0
64;potencia_minima;04/2021;0;0;0
64;potencia_minima;05/2021;0;0;0
64;potencia_minima;06/2021;0;0;0
64;potencia_minima;07/2021;0;0;0
64;potencia_minima;08/2021;0;0;0
64;potencia_minima;09/2021;0;0;0
64;potencia_minima;10/2021;0;0;0
64;potencia_minima;11/2021;0;0;0
64;potencia_minima;12/2021;0;0;0
64;potencia_minima;01/2022;0;0;0
64;potencia_minima;02/2022;0;0;0
64;potencia_minima;03/2022;0;0;0
64;potencia_minima;04/2022;0;0;0
64;potencia_minima;05/2022;0;0;0
64;potencia_minima;06/2022;0;0;0
64;potencia_minima;07/2022;0;0;0
64;potencia_minima;08/2022;0;0;0
64;potencia_minima;09/2022;0;0;0
64;potencia_minima;10/2022;0;0;0
64;potencia_minima;11/2022;0;0;0
64;potencia_minima;12/2022;0;0;0
64;potencia_minima;01/2023;0;0;0
64;potencia_minima;02/2023;0;0;0
64;potencia_minima;03/2023;0;0;0
64;potencia_minima;04/2023;0;0;0
64;potencia_minima;05/2023;0;0;0
64;potencia_minima;06/2023;0;0;0
64;potencia_minima;07/2023;0;0;0
64;potencia_minima;08/2023;0;0;0
64;potencia_minima;09/2023;0;0;0
64;potencia_minima;10/2023;0;0;0
64;potencia_minima;11/2023;0;0;0
64;potencia_minima;12/2023;0;0;0
64;potencia_minima;01/2024;0;0;0
64;potencia_minima;02/2024;0;0;0
64;potencia_minima;03/2024;0;0;0
64;potencia_minima;04/2024;0;0;0
64;potencia_minima;05/2024;0;0;0
64;potencia_minima;06/2024;0;0;0
64;potencia_minima;07/2024;0;0;0
64;potencia_minima;08/2024;0;0;0
64;potencia_minima;09/2024;0;0;0
64;potencia_minima;10/2024;0;0;0
64;potencia_minima;11/2024;0;0;0
64;potencia_minima;12/2024;0;0;0
65;potencia_maxima;01/2020;inf;inf;inf
65;potencia_maxima;02/2020;inf;inf;inf
65;potencia_maxima;03/2020;inf;inf;inf
65;potencia_maxima;04/2020;inf;inf;inf
65;potencia_maxima;05/2020;inf;inf;inf
65;potencia_maxima;06/2020;inf;inf;inf
65;potencia_maxima;07/2020;inf;inf;inf
65;potencia_maxima;08/2020;inf;inf;inf
65;potencia_maxima;09/2020;inf;inf;inf
65;potencia_maxima;10/2020;inf;inf;inf
65;potencia_maxima;11/2020;inf;inf;inf
65;potencia_maxima;12/2020;inf;inf;inf
65;potencia_maxima;01/2021;inf;inf;inf
65;potencia_maxima;02/2021;6846;6250;6435
65;potencia_maxima;03/2021;6207;6155;6285
65;potencia_maxima;04/2021;6195;6173;5749
65;potencia_maxima;05/2021;6320;6616;5816
65;potencia_maxima;06/2021;5714;5009;4753
65;potencia_maxima;07/2021;5708;5529;4822
65;potencia_maxima;08/2021;5814;5550;5296
65;potencia_maxima;09/2021;5888;5810;4859
65;potencia_maxima;10/2021;5889;5308;4955
65;potencia_maxima;11/2021;8211;8169;8029
65;potencia_maxima;12/2021;5702;5627;5374
65;potencia_maxima;01/2022;6927;6820;7044
65;potencia_maxima;02/2022;7094;7089;7202
65;potencia_maxima;03/2022;7111;7069;7136
65;potencia_maxima;04/2022;7073;7041;7077
65;potencia_maxima;05/2022;7357;7158;7376
65;potencia_maxima;06/2022;5714;5009;4753
65;potencia_maxima;07/2022;5708;5529;4822
65;potencia_maxima;08/2022;5814;5550;5296
65;potencia_maxima;09/2022;5888;5810;4859
65;potencia_maxima;10/2022;5889;5308;4955
65;potencia_maxima;11/2022;8211;8169;8029
65;potencia_maxima;12/2022;5702;5627;5374
65;potencia_maxima;01/2023;6927;6820;7044
65;potencia_maxima;02/2023;7094;7089;7202
65;potencia_maxima;03/2023;7111;7069;7136
65;potencia_maxima;04/2023;7073;7041;7077
65;potencia_maxima;05/2023;7357;7158;7376
65;potencia_maxima;06/2023;5714;5009;4753
65;potencia_maxima;07/2023;5708;5529;4822
65;potencia_maxima;08/2023;5814;5550;5296
65;potencia_maxima;09/2023;5888;5810;4859
65;potencia_maxima;10/2023;5889;5308;4955
65;potencia_maxima;11/2023;8211;8169;8029
65;potencia_maxima;12/2023;5702;5627;5374
65;potencia_maxima;01/2024;6927;6820;7044
65;potencia_maxima;02/2024;7094;7089;7202
65;potencia_maxima;03/2024;7111;7069;7136
65;potencia_maxima;04/2024;7073;7041;7077
65;potencia_maxima;05/2024;7357;7158;7376
65;potencia_maxima;06/2024;5714;5009;4753
65;potencia_maxima;07/2024;5708;5529;4822
65;potencia_maxima;08/2024;5814;5550;5296
65;potencia_maxima;09/2024;5888;5810;4859
65;potencia_maxima;10/2024;5889;5308;4955
65;potencia_maxima;11/2024;8211;8169;8029
