idTermeletrica;AttMatriz;Iteradores;1;2;3
102;potencia_util;01/2020;159.200000000000;159.200000000000;159.200000000000
102;potencia_disponivel_minima;01/2020;0;0;0
102;potencia_disponivel_maxima;01/2020;159.200000000000;159.200000000000;159.200000000000
102;potencia_minima;01/2020;0;0;0
103;custo_de_operacao;01/2020;833.530000000000;833.530000000000;833.530000000000
103;potencia_util;01/2020;0;0;0
103;potencia_minima;01/2020;0;0;0
103;potencia_disponivel_minima;01/2020;0;0;0
103;potencia_disponivel_maxima;01/2020;0;0;0
104;potencia_disponivel_maxima;01/2020;0;0;0
104;potencia_disponivel_minima;01/2020;0;0;0
104;potencia_util;01/2020;0;0;0
104;custo_de_operacao;01/2020;872.840000000000;872.840000000000;872.840000000000
104;potencia_minima;01/2020;0;0;0
105;custo_de_operacao;01/2020;905.990000000000;905.990000000000;905.990000000000
105;potencia_util;01/2020;0;0;0
105;potencia_minima;01/2020;0;0;0
105;potencia_disponivel_minima;01/2020;0;0;0
105;potencia_disponivel_maxima;01/2020;0;0;0
106;custo_de_operacao;01/2020;968.710000000000;968.710000000000;968.710000000000
106;potencia_util;01/2020;0;0;0
106;potencia_minima;01/2020;0;0;0
106;potencia_disponivel_minima;01/2020;0;0;0
106;potencia_disponivel_maxima;01/2020;0;0;0
107;potencia_disponivel_maxima;01/2020;0;0;0
107;potencia_minima;01/2020;0;0;0
107;potencia_disponivel_minima;01/2020;0;0;0
107;custo_de_operacao;01/2020;982.680000000000;982.680000000000;982.680000000000
107;potencia_util;01/2020;0;0;0
108;custo_de_operacao;01/2020;998.320000000000;998.320000000000;998.320000000000
108;potencia_util;01/2020;0;0;0
108;potencia_minima;01/2020;0;0;0
108;potencia_disponivel_minima;01/2020;0;0;0
108;potencia_disponivel_maxima;01/2020;0;0;0
109;potencia_disponivel_maxima;01/2020;350;350;350
109;potencia_disponivel_minima;01/2020;0;0;0
109;potencia_util;01/2020;350;350;350
109;custo_de_operacao;01/2020;133.150000000000;133.150000000000;133.150000000000
109;potencia_minima;01/2020;0;0;0
110;potencia_disponivel_minima;01/2020;0;0;0
110;custo_de_operacao;01/2020;198.310000000000;198.310000000000;198.310000000000
110;potencia_util;01/2020;204;204;204
110;potencia_minima;01/2020;0;0;0
110;potencia_disponivel_maxima;01/2020;204;204;204
111;custo_de_operacao;01/2020;0;0;0
111;potencia_util;01/2020;0;0;0
111;potencia_minima;01/2020;0;0;0
111;potencia_disponivel_minima;01/2020;0;0;0
111;potencia_disponivel_maxima;01/2020;0;0;0
112;custo_de_operacao;01/2020;0;0;0
112;potencia_util;01/2020;0;0;0
112;potencia_minima;01/2020;0;0;0
112;potencia_disponivel_minima;01/2020;0;0;0
112;potencia_disponivel_maxima;01/2020;0;0;0
113;custo_de_operacao;01/2020;0;0;0
113;potencia_util;01/2020;0;0;0
113;potencia_minima;01/2020;0;0;0
113;potencia_disponivel_minima;01/2020;0;0;0
113;potencia_disponivel_maxima;01/2020;0;0;0
114;custo_de_operacao;01/2020;0;0;0
114;potencia_util;01/2020;0;0;0
114;potencia_minima;01/2020;0;0;0
114;potencia_disponivel_minima;01/2020;0;0;0
114;potencia_disponivel_maxima;01/2020;0;0;0
115;custo_de_operacao;01/2020;0;0;0
115;potencia_util;01/2020;0;0;0
115;potencia_minima;01/2020;0;0;0
115;potencia_disponivel_minima;01/2020;0;0;0
115;potencia_disponivel_maxima;01/2020;0;0;0
116;custo_de_operacao;01/2020;0;0;0
116;potencia_util;01/2020;0;0;0
116;potencia_minima;01/2020;0;0;0
116;potencia_disponivel_minima;01/2020;0;0;0
116;potencia_disponivel_maxima;01/2020;0;0;0
117;custo_de_operacao;01/2020;0;0;0
117;potencia_util;01/2020;0;0;0
117;potencia_minima;01/2020;0;0;0
117;potencia_disponivel_minima;01/2020;0;0;0
117;potencia_disponivel_maxima;01/2020;0;0;0
118;custo_de_operacao;01/2020;0;0;0
118;potencia_util;01/2020;0;0;0
118;potencia_minima;01/2020;0;0;0
118;potencia_disponivel_minima;01/2020;0;0;0
118;potencia_disponivel_maxima;01/2020;0;0;0
119;custo_de_operacao;01/2020;0;0;0
119;potencia_util;01/2020;0;0;0
119;potencia_minima;01/2020;0;0;0
119;potencia_disponivel_minima;01/2020;0;0;0
119;potencia_disponivel_maxima;01/2020;0;0;0
120;custo_de_operacao;01/2020;0;0;0
120;potencia_util;01/2020;0;0;0
120;potencia_minima;01/2020;0;0;0
120;potencia_disponivel_minima;01/2020;0;0;0
120;potencia_disponivel_maxima;01/2020;0;0;0
121;custo_de_operacao;01/2020;0;0;0
121;potencia_util;01/2020;0;0;0
121;potencia_minima;01/2020;0;0;0
121;potencia_disponivel_minima;01/2020;0;0;0
121;potencia_disponivel_maxima;01/2020;0;0;0
122;custo_de_operacao;01/2020;0;0;0
122;potencia_util;01/2020;0;0;0
122;potencia_minima;01/2020;0;0;0
122;potencia_disponivel_minima;01/2020;0;0;0
122;potencia_disponivel_maxima;01/2020;0;0;0
123;custo_de_operacao;01/2020;0;0;0
123;potencia_util;01/2020;0;0;0
123;potencia_minima;01/2020;0;0;0
123;potencia_disponivel_minima;01/2020;0;0;0
123;potencia_disponivel_maxima;01/2020;0;0;0
124;custo_de_operacao;01/2020;0;0;0
124;potencia_util;01/2020;0;0;0
124;potencia_minima;01/2020;0;0;0
124;potencia_disponivel_minima;01/2020;0;0;0
124;potencia_disponivel_maxima;01/2020;0;0;0
125;custo_de_operacao;01/2020;0;0;0
125;potencia_util;01/2020;0;0;0
125;potencia_minima;01/2020;0;0;0
125;potencia_disponivel_minima;01/2020;0;0;0
125;potencia_disponivel_maxima;01/2020;0;0;0
126;custo_de_operacao;01/2020;0;0;0
126;potencia_util;01/2020;0;0;0
126;potencia_minima;01/2020;0;0;0
126;potencia_disponivel_minima;01/2020;0;0;0
126;potencia_disponivel_maxima;01/2020;0;0;0
127;custo_de_operacao;01/2020;0;0;0
127;potencia_util;01/2020;0;0;0
127;potencia_minima;01/2020;0;0;0
127;potencia_disponivel_minima;01/2020;0;0;0
127;potencia_disponivel_maxima;01/2020;0;0;0
128;custo_de_operacao;01/2020;0;0;0
128;potencia_util;01/2020;0;0;0
128;potencia_minima;01/2020;0;0;0
128;potencia_disponivel_minima;01/2020;0;0;0
128;potencia_disponivel_maxima;01/2020;0;0;0
129;custo_de_operacao;01/2020;0;0;0
129;potencia_util;01/2020;0;0;0
129;potencia_minima;01/2020;0;0;0
129;potencia_disponivel_minima;01/2020;0;0;0
129;potencia_disponivel_maxima;01/2020;0;0;0
130;custo_de_operacao;01/2020;0;0;0
130;potencia_util;01/2020;0;0;0
130;potencia_minima;01/2020;0;0;0
130;potencia_disponivel_minima;01/2020;0;0;0
130;potencia_disponivel_maxima;01/2020;0;0;0
131;custo_de_operacao;01/2020;0;0;0
131;potencia_util;01/2020;0;0;0
131;potencia_minima;01/2020;0;0;0
131;potencia_disponivel_minima;01/2020;0;0;0
131;potencia_disponivel_maxima;01/2020;0;0;0
132;custo_de_operacao;01/2020;0;0;0
132;potencia_util;01/2020;0;0;0
132;potencia_minima;01/2020;0;0;0
132;potencia_disponivel_minima;01/2020;0;0;0
132;potencia_disponivel_maxima;01/2020;0;0;0
133;custo_de_operacao;01/2020;0;0;0
133;potencia_util;01/2020;0;0;0
133;potencia_minima;01/2020;0;0;0
133;potencia_disponivel_minima;01/2020;0;0;0
133;potencia_disponivel_maxima;01/2020;0;0;0
1;custo_de_operacao;02/2020;0;0;0
1;potencia_util;02/2020;0;0;0
1;potencia_minima;02/2020;106.200000000000;106.200000000000;106.200000000000
1;potencia_disponivel_minima;02/2020;106.200000000000;106.200000000000;106.200000000000
1;potencia_disponivel_maxima;02/2020;106.200000000000;106.200000000000;106.200000000000
2;potencia_disponivel_maxima;02/2020;1350;1350;1350
2;potencia_disponivel_minima;02/2020;1350;1350;1350
2;potencia_minima;02/2020;1350;1350;1350
2;potencia_util;02/2020;0;0;0
2;custo_de_operacao;02/2020;20.120000000000;20.120000000000;20.120000000000
3;custo_de_operacao;02/2020;31.170000000000;31.170000000000;31.170000000000
3;potencia_util;02/2020;50;51;49
3;potencia_minima;02/2020;219;220;213
3;potencia_disponivel_minima;02/2020;219;220;213
3;potencia_disponivel_maxima;02/2020;269;271;262
4;potencia_util;02/2020;0;0;0
4;potencia_minima;02/2020;400;400;400
4;potencia_disponivel_minima;02/2020;400;400;400
4;potencia_disponivel_maxima;02/2020;400;400;400
4;custo_de_operacao;02/2020;66.850000000000;66.850000000000;66.850000000000
5;potencia_disponivel_maxima;02/2020;100;100;100
5;custo_de_operacao;02/2020;77.480000000000;77.480000000000;77.480000000000
5;potencia_util;02/2020;0;0;0
5;potencia_minima;02/2020;100;100;100
5;potencia_disponivel_minima;02/2020;100;100;100
6;potencia_disponivel_minima;02/2020;0;0;0
6;potencia_minima;02/2020;0;0;0
6;custo_de_operacao;02/2020;103.140000000000;103.140000000000;103.140000000000
6;potencia_util;02/2020;530;530;530
6;potencia_disponivel_maxima;02/2020;530;530;530
7;potencia_disponivel_minima;02/2020;200;200;200
7;potencia_minima;02/2020;200;200;200
7;potencia_util;02/2020;0;0;0
7;custo_de_operacao;02/2020;147.950000000000;147.950000000000;147.950000000000
7;potencia_disponivel_maxima;02/2020;200;200;200
8;custo_de_operacao;02/2020;188.160000000000;188.160000000000;188.160000000000
8;potencia_util;02/2020;0;0;0
8;potencia_minima;02/2020;218.700000000000;218.700000000000;218.700000000000
8;potencia_disponivel_minima;02/2020;218.700000000000;218.700000000000;218.700000000000
8;potencia_disponivel_maxima;02/2020;218.700000000000;218.700000000000;218.700000000000
11;custo_de_operacao;02/2020;283.740000000000;283.740000000000;283.740000000000
11;potencia_disponivel_minima;02/2020;0;0;0
11;potencia_disponivel_maxima;02/2020;71.900000000000;71.900000000000;71.900000000000
11;potencia_util;02/2020;71.900000000000;71.900000000000;71.900000000000
11;potencia_minima;02/2020;0;0;0
12;potencia_util;02/2020;0;0;0
12;potencia_disponivel_maxima;02/2020;0;0;0
12;potencia_disponivel_minima;02/2020;0;0;0
12;potencia_minima;02/2020;0;0;0
12;custo_de_operacao;02/2020;310.410000000000;310.410000000000;310.410000000000
14;potencia_minima;02/2020;0;0;0
14;potencia_disponivel_maxima;02/2020;222;222;222
14;custo_de_operacao;02/2020;346.370000000000;346.370000000000;346.370000000000
14;potencia_util;02/2020;222;222;222
14;potencia_disponivel_minima;02/2020;0;0;0
20;custo_de_operacao;02/2020;434.070000000000;434.070000000000;434.070000000000
20;potencia_minima;02/2020;0;0;0
20;potencia_disponivel_minima;02/2020;0;0;0
20;potencia_disponivel_maxima;02/2020;126;126;126
20;potencia_util;02/2020;126;126;126
21;potencia_disponivel_minima;02/2020;0;0;0
21;potencia_minima;02/2020;0;0;0
21;potencia_disponivel_maxima;02/2020;0;0;0
21;custo_de_operacao;02/2020;470.340000000000;470.340000000000;470.340000000000
21;potencia_util;02/2020;0;0;0
22;custo_de_operacao;02/2020;511.770000000000;511.770000000000;511.770000000000
22;potencia_minima;02/2020;0;0;0
22;potencia_disponivel_minima;02/2020;0;0;0
22;potencia_disponivel_maxima;02/2020;0;0;0
22;potencia_util;02/2020;0;0;0
23;potencia_disponivel_maxima;02/2020;380.600000000000;380.600000000000;380.600000000000
23;custo_de_operacao;02/2020;548.040000000000;548.040000000000;548.040000000000
23;potencia_util;02/2020;380.600000000000;380.600000000000;380.600000000000
23;potencia_minima;02/2020;0;0;0
23;potencia_disponivel_minima;02/2020;0;0;0
24;potencia_disponivel_maxima;02/2020;881;881;881
24;potencia_util;02/2020;881;881;881
24;custo_de_operacao;02/2020;591.170000000000;591.170000000000;591.170000000000
24;potencia_disponivel_minima;02/2020;0;0;0
24;potencia_minima;02/2020;0;0;0
25;potencia_disponivel_maxima;02/2020;175;175;175
25;custo_de_operacao;02/2020;777.770000000000;777.770000000000;777.770000000000
25;potencia_util;02/2020;175;175;175
25;potencia_minima;02/2020;0;0;0
25;potencia_disponivel_minima;02/2020;0;0;0
26;potencia_disponivel_minima;02/2020;0;0;0
26;potencia_util;02/2020;0;0;0
26;potencia_minima;02/2020;0;0;0
26;potencia_disponivel_maxima;02/2020;0;0;0
26;custo_de_operacao;02/2020;910.860000000000;910.860000000000;910.860000000000
27;potencia_disponivel_maxima;02/2020;121.500000000000;121.500000000000;121.500000000000
27;custo_de_operacao;02/2020;923.830000000000;923.830000000000;923.830000000000
27;potencia_minima;02/2020;0;0;0
27;potencia_disponivel_minima;02/2020;0;0;0
27;potencia_util;02/2020;121.500000000000;121.500000000000;121.500000000000
28;potencia_disponivel_maxima;02/2020;0;0;0
28;custo_de_operacao;02/2020;939.550000000000;939.550000000000;939.550000000000
28;potencia_util;02/2020;0;0;0
28;potencia_minima;02/2020;0;0;0
28;potencia_disponivel_minima;02/2020;0;0;0
29;potencia_disponivel_maxima;02/2020;0;0;0
29;potencia_disponivel_minima;02/2020;0;0;0
29;potencia_minima;02/2020;0;0;0
29;potencia_util;02/2020;0;0;0
29;custo_de_operacao;02/2020;978.100000000000;978.100000000000;978.100000000000
30;potencia_disponivel_minima;02/2020;0;0;0
30;potencia_disponivel_maxima;02/2020;0;0;0
30;custo_de_operacao;02/2020;1162.380000000000;1162.380000000000;1162.380000000000
30;potencia_minima;02/2020;0;0;0
30;potencia_util;02/2020;0;0;0
31;potencia_disponivel_maxima;02/2020;140;140;140
31;potencia_disponivel_minima;02/2020;0;0;0
31;potencia_minima;02/2020;0;0;0
31;potencia_util;02/2020;140;140;140
31;custo_de_operacao;02/2020;1218.350000000000;1218.350000000000;1218.350000000000
32;custo_de_operacao;02/2020;1671.570000000000;1671.570000000000;1671.570000000000
32;potencia_minima;02/2020;0;0;0
32;potencia_disponivel_minima;02/2020;0;0;0
32;potencia_disponivel_maxima;02/2020;53.500000000000;53.500000000000;53.500000000000
32;potencia_util;02/2020;53.500000000000;53.500000000000;53.500000000000
33;custo_de_operacao;02/2020;67.120000000000;67.120000000000;67.120000000000
33;potencia_util;02/2020;25.900000000000;48.600000000000;80.100000000000
33;potencia_minima;02/2020;60.400000000000;47.300000000000;42.500000000000
33;potencia_disponivel_maxima;02/2020;86.300000000000;95.900000000000;122.600000000000
33;potencia_disponivel_minima;02/2020;60.400000000000;47.300000000000;42.500000000000
34;custo_de_operacao;02/2020;84.440000000000;84.440000000000;84.440000000000
34;potencia_disponivel_maxima;02/2020;8;8;8
34;potencia_util;02/2020;8;8;8
34;potencia_minima;02/2020;0;0;0
34;potencia_disponivel_minima;02/2020;0;0;0
35;custo_de_operacao;02/2020;84.680000000000;84.680000000000;84.680000000000
35;potencia_util;02/2020;0;0;0
35;potencia_minima;02/2020;310;310;310
35;potencia_disponivel_minima;02/2020;310;310;310
35;potencia_disponivel_maxima;02/2020;310;310;310
36;potencia_minima;02/2020;0;0;0
36;potencia_disponivel_maxima;02/2020;363;363;363
36;custo_de_operacao;02/2020;193.620000000000;193.620000000000;193.620000000000
36;potencia_util;02/2020;363;363;363
36;potencia_disponivel_minima;02/2020;0;0;0
37;potencia_disponivel_maxima;02/2020;262;262;262
37;potencia_disponivel_minima;02/2020;0;0;0
37;potencia_minima;02/2020;0;0;0
37;custo_de_operacao;02/2020;228.120000000000;228.120000000000;228.120000000000
37;potencia_util;02/2020;262;262;262
38;potencia_disponivel_maxima;02/2020;132;132;132
38;potencia_disponivel_minima;02/2020;0;0;0
38;potencia_minima;02/2020;0;0;0
38;potencia_util;02/2020;132;132;132
38;custo_de_operacao;02/2020;235.350000000000;235.350000000000;235.350000000000
39;potencia_disponivel_maxima;02/2020;100;100;100
39;potencia_minima;02/2020;0;0;0
39;potencia_disponivel_minima;02/2020;0;0;0
39;custo_de_operacao;02/2020;254.970000000000;254.970000000000;254.970000000000
39;potencia_util;02/2020;100;100;100
40;custo_de_operacao;02/2020;303.110000000000;303.110000000000;303.110000000000
40;potencia_util;02/2020;1;1;1
40;potencia_minima;02/2020;2;2;2
40;potencia_disponivel_minima;02/2020;2;2;2
40;potencia_disponivel_maxima;02/2020;3;3;3
41;potencia_disponivel_minima;02/2020;0;0;0
41;potencia_minima;02/2020;0;0;0
41;potencia_disponivel_maxima;02/2020;0;0;0
41;custo_de_operacao;02/2020;475.680000000000;475.680000000000;475.680000000000
41;potencia_util;02/2020;0;0;0
42;custo_de_operacao;02/2020;486.200000000000;486.200000000000;486.200000000000
42;potencia_util;02/2020;0;0;0
42;potencia_minima;02/2020;0;0;0
42;potencia_disponivel_minima;02/2020;0;0;0
42;potencia_disponivel_maxima;02/2020;0;0;0
43;potencia_disponivel_maxima;02/2020;0;0;0
43;potencia_minima;02/2020;0;0;0
43;potencia_disponivel_minima;02/2020;0;0;0
43;custo_de_operacao;02/2020;694.770000000000;694.770000000000;694.770000000000
43;potencia_util;02/2020;0;0;0
44;custo_de_operacao;02/2020;698.140000000000;698.140000000000;698.140000000000
44;potencia_util;02/2020;243.100000000000;243.100000000000;243.100000000000
44;potencia_minima;02/2020;0;0;0
44;potencia_disponivel_minima;02/2020;0;0;0
44;potencia_disponivel_maxima;02/2020;243.100000000000;243.100000000000;243.100000000000
45;potencia_disponivel_minima;02/2020;348.800000000000;348.800000000000;348.800000000000
45;potencia_minima;02/2020;348.800000000000;348.800000000000;348.800000000000
45;potencia_util;02/2020;183.900000000000;183.900000000000;183.900000000000
45;custo_de_operacao;02/2020;138.510000000000;138.510000000000;138.510000000000
45;potencia_disponivel_maxima;02/2020;532.700000000000;532.700000000000;532.700000000000
46;potencia_util;02/2020;545.100000000000;545.100000000000;545.100000000000
46;potencia_disponivel_maxima;02/2020;545.100000000000;545.100000000000;545.100000000000
46;potencia_disponivel_minima;02/2020;0;0;0
46;custo_de_operacao;02/2020;130.790000000000;130.790000000000;130.790000000000
46;potencia_minima;02/2020;0;0;0
47;potencia_minima;02/2020;0;0;0
47;potencia_disponivel_maxima;02/2020;365;365;365
47;potencia_util;02/2020;365;365;365
47;custo_de_operacao;02/2020;143.130000000000;143.130000000000;143.130000000000
47;potencia_disponivel_minima;02/2020;0;0;0
48;potencia_disponivel_minima;02/2020;0;0;0
48;potencia_disponivel_maxima;02/2020;18;18;18
48;potencia_util;02/2020;18;18;18
48;custo_de_operacao;02/2020;159.370000000000;159.370000000000;159.370000000000
48;potencia_minima;02/2020;0;0;0
49;potencia_disponivel_minima;02/2020;0;0;0
49;potencia_minima;02/2020;0;0;0
49;potencia_disponivel_maxima;02/2020;326.600000000000;326.600000000000;326.600000000000
49;custo_de_operacao;02/2020;180.570000000000;180.570000000000;180.570000000000
