idRestricaoOperativaUHE;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
126;limite_superior_media;1600;1600.000000001600;1600.000000001600;1600;1599.999999998400;1600;1600.000000001600;1599.999999998400;1600;1600;1600;1600;1600;1600;1600;1600;1599.999999998400;1600;1600.000000001600;1600;1600;1600;1599.999999998400;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600.000000000000;1600;1600;1600.000000000000;1600;1600;1600;1600;1600;1600;1600;1600;1600;
127;limite_inferior_media;3;3.000000000003;3.000000000003;3;2.999999999997;3;3.000000000003;2.999999999997;3;40;40;35;35;10;20;0;0;5;-inf;-inf;-inf;-inf;-inf;-inf;-inf;-inf;0;0;0;5;-inf;-inf;-inf;-inf;-inf;-inf;-inf;-inf;0;0;0;5;-inf;-inf;-inf;-inf;-inf;-inf;-inf;-inf;0;0;0;5;-inf;-inf;-inf;-inf;-inf;-inf;
127;limite_superior_media;1500;1975.000000001975;1500.000000001500;1500;1499.999999998500;1500;1500.000000001500;1499.999999998500;1500;1500;1500;1690;1500;1975.000000000000;1500;1500;1499.999999998500;1500;1500.000000001500;1500;1500;1500;1499.999999998500;1500;1500;1500;inf;inf;inf;1500;1500;1500;1500;1500;1500;1500;1500;1500;inf;inf;inf;1500;1500;1500;1500;1500;1500;1500;1500;1500;inf;inf;inf;1500;1500;1500;1500;1500;1500;1500;
128;limite_inferior_media;2000;2000.000000002000;2000.000000002000;2000;1999.999999998000;2000;2000.000000002000;1999.999999998000;2000;2000;2000;2000;2000;2000;2000;2000;1999.999999998000;2000.000000000000;2000.000000002000;2000;2000;2000;1999.999999998000;2000;2000;2000;2000;2000;2000;2000;2000.000000000000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000.000000000000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000.000000000000;2000;2000;2000;2000;2000.000000000000;2000;2000;
128;limite_superior_media;54000;54000.000000054002;54000.000000054002;54000;53999.999999945998;54000;54000.000000054002;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
129;limite_inferior_media;55;10.000000000010;30.000000000030;10;4.999999999995;15;55.000000000055;49.999999999950;94;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
129;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
130;limite_inferior_media;10;10.000000000010;10.000000000010;10;9.999999999990;10;10.000000000010;9.999999999990;10;10;10;10;10;10;10;10;9.999999999990;10;10.000000000010;10;10;10;9.999999999990;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;
130;limite_superior_media;2000;2000.000000002000;2000.000000002000;2000;1999.999999998000;2000;2000.000000002000;1999.999999998000;2000;2000;2000;2000;2000;2000;2000;2000;1999.999999998000;2000.000000000000;2000.000000002000;2000;2000;2000;1999.999999998000;2000;2000;2000;2000;2000;2000;2000;2000.000000000000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000.000000000000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000.000000000000;2000;2000;2000;2000;2000.000000000000;2000;2000;
131;limite_inferior_media;27.670000000000;27.670000000028;27.670000000028;27.670000000000;27.669999999972;27.670000000000;27.670000000028;19.999999999980;20;10;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.669999999972;27.670000000000;25.000000000025;10;5;0;27.669999999972;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;25;10;5;0;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;25;10;5;0;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;27.670000000000;25;10;5;0;27.670000000000;27.670000000000;
131;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
132;limite_inferior_media;38;38.000000000038;38.000000000038;38;37.999999999962;38;38.000000000038;37.999999999962;38;38;38;38;38;38;38;38;37.999999999962;38;38.000000000038;38;38;38;37.999999999962;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;
132;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
133;limite_inferior_media;0.500000000000;0.500000000001;0.500000000001;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000001;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;
133;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
134;limite_inferior_media;255;255.000000000255;255.000000000255;255;254.999999999745;255;255.000000000255;254.999999999745;255;255.000000000000;255;255;255;255.000000000000;255;255;254.999999999745;255;255.000000000255;255;255;255;254.999999999745;255;255.000000000000;255;255;255.000000000000;255;255;255;255;255;255.000000000000;255;255;255;255;255;255;255;255;255;255;255;255.000000000000;255;255;255;255;255;255;255;255;255;255;255;255;255;255;
134;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
135;limite_inferior_media;3;3.000000000003;3.000000000003;3;2.999999999997;3;3.000000000003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
135;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
136;limite_inferior_media;72;72.000000000072;72.000000000072;72;71.999999999928;72;72.000000000072;71.999999999928;72;72;72;72;72;72;72;72;71.999999999928;72;72.000000000072;72;72;72;71.999999999928;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;
136;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
137;limite_inferior_media;8.500000000000;8.500000000009;8.500000000008;8.500000000000;8.499999999992;8.500000000000;8.500000000008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
137;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
138;limite_inferior_media;16;16.000000000016;16.000000000016;16;5.711111111106;6.750000000000;16.000000000016;15.999999999984;16;16;16;16;16;16;16;16;15.999999999984;16;16.000000000016;16;16;16;15.999999999984;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;
138;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
139;limite_inferior_media;272;272.000000000272;272.000000000272;272;271.999999999728;272;272.000000000272;271.999999999728;260;245.000000000000;272;272;272;272;272;272;271.999999999728;272;272.000000000272;272;272;272;271.999999999728;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;272;
139;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
140;limite_inferior_media;300;300.000000000300;300.000000000300;300;299.999999999700;300;300.000000000300;299.999999999700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
140;limite_superior_media;13900;13900.000000013901;13900.000000013901;13900;13899.999999986099;13900;13900.000000013901;13899.999999986099;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
141;limite_inferior_media;1100;1600.000000001600;2500.000000002500;4000;1799.999999998200;1200;1000.000000001000;899.999999999100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
141;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
142;limite_inferior_media;0;750.000000000750;756.200000000756;756.200000000000;756.199999999244;756.200000000000;756.200000000756;756.199999999244;756.200000000000;756.200000000000;756.200000000000;756.200000000000;756.200000000000;756.200000000000;756.200000000000;750;732.999999999267;756.200000000000;743.000000000743;692;665;651;621.999999999378;0;0;0;0;0;0;756.200000000000;743;692;665;651;622;0;0;0;0;0;0;756.200000000000;743;692;665;651;622;0;0;0;0;0;0;756.200000000000;743;692;665;651;622;0;
142;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
143;limite_inferior_media;0;0;-inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
143;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
144;limite_inferior_media;0;0;0;500;499.999999999500;500;500.000000000500;499.999999999500;320;265;500;500;500;500;500;500;499.999999999500;500.000000000000;500.000000000500;500;390;390;389.999999999610;390;390;390;390;390;390;500;500.000000000000;500;390;390;390;390;390;390;390;390;390;500;500.000000000000;500;390;390;390;390;390;390;390;390;390;500;500;500;390;390;390;390;
144;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
145;limite_inferior_media;0;0;0;910;-inf;910;910.000000000910;909.999999999090;910;910;910;910;910;910;910;910;909.999999999090;910;700.000000000700;450;450;450;295.999999999704;650;700;700;700;0;0;910;700;450;450;450;296;650;700;700;700;0;0;910;700;450;450;450;296;650;700;700;700;0;0;910;700;450;450;450;296;650;
145;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
146;limite_inferior_media;0;0;0;178;177.999999999822;178;178.000000000178;177.999999999822;178;178;178;178;178;178;178;178;177.999999999822;178;178.000000000178;178;178;178;177.999999999822;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;178;
146;limite_superior_media;inf;inf;inf;5000;4999.999999995000;5000;5000.000000005000;4999.999999995000;5000;5000;5000;5000;5000;5000;5000;5000;4999.999999995000;5000;5000.000000005000;5000;5000;5000;4999.999999995001;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;
147;limite_inferior_media;0;0;0;200;199.999999999800;200;200.000000000200;199.999999999800;200;200;200;200;180;180;180;180;179.999999999820;180;180.000000000180;180;180;180;179.999999999820;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;180;
147;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
148;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;330;330;330;330;330;0;0;0;0;0;0;0;329.999999999670;330;330;330;330;0;0;0;0;0;0;0;330;330;330;330;330;0;0;0;0;0;0;0;330;330;330;330;330;0;0;0;0;0;0;0;330;330;
148;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
149;limite_inferior_media;0;0;0;70;69.999999999930;70;70.000000000070;69.999999999930;70;70;70;70;70;70;70;70;69.999999999930;70;70.000000000070;70;70;70;69.999999999930;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;
149;limite_superior_media;inf;inf;inf;7000;6999.999999993001;7000;7000.000000006999;6999.999999993001;7000;7000.000000000001;7000;7000;7000;7000;7000;7000;6999.999999993001;7000;7000.000000006999;7000;7000;7000;6999.999999993001;7000;7000;784;1270;784;7000;7000;7000;7000;7000;7000;7000;7000;7000;784;1270;784;7000;7000;7000;7000;7000;7000;7000;7000;7000;784;1270;784;7000;7000;7000;7000;7000;7000;7000;7000;
150;limite_inferior_media;0;0;0;-inf;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150;limite_superior_media;inf;inf;inf;0;9998.999999990001;0;0;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
151;limite_inferior_media;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151;limite_superior_media;inf;inf;inf;inf;29.729999999970;9999;99999.000000100001;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
152;limite_inferior_media;0;0;0;0;-inf;-inf;0;0;0;0;60;60;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
152;limite_superior_media;inf;inf;inf;inf;9998.999999990001;9999;inf;inf;inf;inf;99999;99999;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
153;limite_inferior_media;0;0;0;0;191.999999999808;192;192.000000000192;191.999999999808;192;192;192;192;192;192;192;192;191.999999999808;192;192.000000000192;192;192;192;191.999999999808;0;0;0;0;0;0;192;192;192;192;192;192;0;0;0;0;0;0;192;192;192;192;192;192;0;0;0;0;0;0;192;192;192;192;192;192;0;
153;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
154;limite_inferior_media;0;0;0;0;5.674999999996;13.584666666667;85.000000000085;139.999999999860;140;140;115;20;88.634722222223;140;140;140;139.999999999860;140;140.000000000140;140;140;140;139.999999999860;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;
154;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
155;limite_inferior_media;0;0;0;0;0;125;125.000000000125;124.999999999875;125;125;125;125;125;125;125;125;124.999999999875;125.000000000000;125.000000000125;125;125;125;124.999999999875;125;125;125;125;125;125;125;125.000000000000;125;125;125;125;125;125;125;125;125;125;125;125.000000000000;125;125;125;125;125;125;125;125;125;125.000000000000;125;125;125;125;125.000000000000;125;125;
155;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
156;limite_inferior_media;0;0;0;0;0;0;0;5.499999999995;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.499999999995;5.500000000000;5.500000000005;5.500000000000;5.500000000000;5.500000000000;5.499999999995;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;5.500000000000;
156;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
157;limite_inferior_media;0;0;0;0;0;0;0;0;-inf;-inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
157;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;135.700000000000;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
158;limite_inferior_media;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
158;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;0;0;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
159;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300;299.999999999700;300;300.000000000300;115;0;0;0;300;300.000000000000;300;300;300;300;300;300;115;0;0;0;300;300;300;300;300;300;300;300;115;0;0;0;300;300;300;300;300;300;300;300;115;0;0;0;300;
159;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;13900;13900;13900;13900;13900;13900;13900;13900;13899.999999986099;13900;13900.000000013901;13900;13900;13900;13899.999999986099;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;13900;
160;limite_inferior_media;0;0;0;0;0;0;0;0;660;410;670;900;1100;1600;4000;8000;3999.999999996000;2000.000000000000;1200.000000001200;900;550;370;739.999999999260;900;1100;1600;4000;8000;4000;2000;1200;900;550;370;740;900;1100;1600;4000;8000;4000;2000;1200;900;550;370;740;900;1100;1600;4000;8000;4000.000000000000;2000;1200;900;550;370;740;900;
160;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
161;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;20;20;60;81;70;60;19.999999999980;20;55.000000000055;45;65;81;64.999999999935;55;45;50;40;50;70;20;55;45;65;81;65;55;45;50;40;50;70;20;55;45;65;81;65;55;45;50;40;50;70;20;55;45;65;81;65;55;
